source_platform,title,app_id,field_name,value,evidence_type,evidence_text,evidence_url,confidence
ios,Fantasy AI - Character Chat,com.rimone.characters,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/fantasy-ai-character-chat/id6468505908?uo=4,low
ios,AI ChatFun - Roleplay friends,com.ai.chatbot,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-chatfun-roleplay-friends/id1671071660?uo=4,medium
ios,IntimateAI - Girlfriend & More,com.innovationredefined.intimateai,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/intimateai-girlfriend-more/id6736470236?uo=4,medium
ios,AI Boyfriend:Love Chat Partner,com.fjsh.alwayssupportiveboyfriend,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-boyfriend-love-chat-partner/id6605936526?uo=4,medium
ios,Velvet: AI Dream Girls,com.houseofvelvet.velvet,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/velvet-ai-dream-girls/id6753549577?uo=4,low
ios,AI Anime Girlfriend - Aiko,app.waifu.girlfriend,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-anime-girlfriend-aiko/id6464589675?uo=4,medium
ios,Animal Boyfriend,jp.ne.ambition.gijin-glb,app_type,other,classification_rule,Dating simulator/game title rather than a broad AI companion or assistant.,https://apps.apple.com/us/app/animal-boyfriend/id890845984?uo=4,high
ios,DeepLove AI：Dream AI Love Chat,com.soulmateapp.net,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/deeplove-ai-dream-ai-love-chat/id6741785278?uo=4,low
ios,Anime Girlfriend SweetWaifu,com.onyxtech.sweetwaifu,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/anime-girlfriend-sweetwaifu/id6584521658?uo=4,medium
ios,Girlfriend.ai,girlfriend.ai.app,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/girlfriend-ai/id6753059805?uo=4,medium
ios,CRUSH AI: Romance & Roleplay,xyz.passion.crushai,app_type,mixed,classification_rule,Listing combines relationship or character-chat cues with broader assistant or tool functionality.,https://apps.apple.com/us/app/crush-ai-romance-roleplay/id6745666610?uo=4,medium
ios,iSoul: AI Friends Chat,com.shierke.iSoulAi,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/isoul-ai-friends-chat/id6476599389?uo=4,low
ios,My Girl - AI Girlfriend Chat,com.newversion.mygirl,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/my-girl-ai-girlfriend-chat/id6755953181?uo=4,medium
ios,HeyBabe: AI Girlfriend Chat GF,fun.myaigirlfriend.aigirlfriend,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/heybabe-ai-girlfriend-chat-gf/id6502945500?uo=4,medium
ios,Hana AI-Chat with AI Friends,com.chatwithhana.aichat2025,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/hana-ai-chat-with-ai-friends/id6755991120?uo=4,low
ios,Lovely - AI Boyfriend Dating,com.appterm.lovely,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/lovely-ai-boyfriend-dating/id6744375625?uo=4,medium
ios,Aiko - Your AI Soulmate,com.gamifly.aiko,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/aiko-your-ai-soulmate/id6754183676?uo=4,medium
ios,AI Girlfriend Romantic Chat,com.akaankara.AiGirlfriend,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-girlfriend-romantic-chat/id6478282541?uo=4,medium
ios,Fancy AI. Girlfriend girls,DmitriyBeloglazov.ChatBotAI,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/fancy-ai-girlfriend-girls/id1659387654?uo=4,medium
ios,Loveline-AI Romance Chat,ai.loveline.chatapp.ios,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/loveline-ai-romance-chat/id6739422570?uo=4,low
ios,AI GirlFriend AI Story ChatJoy,com.xvideostudio.videodownloadios,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-girlfriend-ai-story-chatjoy/id6754453390?uo=4,medium
ios,Korean Boyfriend Maker,com.shofj.koreanboyfriendmaker,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/korean-boyfriend-maker/id6755809721?uo=4,medium
ios,Cupid AI: Virtual Companion,com.tien.cupidai,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/cupid-ai-virtual-companion/id6749286060?uo=4,low
ios,Questara - Immersive AI Story,com.seareyholding.questara,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/questara-immersive-ai-story/id6755486424?uo=4,low
ios,Iris - Personal AI Companions,com.irisona.iris-is-you,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/iris-personal-ai-companions/id6593689759?uo=4,low
ios,AI Girlfriend: Chat & Roleplay,olga.gall.aigirlfriend,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-girlfriend-chat-roleplay/id6476207366?uo=4,medium
ios,XGirl: Love in the Cloud,com.mars.xgirl.cn,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/xgirl-love-in-the-cloud/id6757420284?uo=4,medium
ios,AI Chat: Virtual Girlfriend,com.alexanderparnev.ai-girlfriend-chat,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-chat-virtual-girlfriend/id6746973086?uo=4,medium
ios,Poly Character AI,com.tangent.polyAI,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/poly-character-ai/id6757705352?uo=4,low
ios,LUX: AI Friend,com.lux.aifriend,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/lux-ai-friend/id6504557316?uo=4,low
ios,AI Friend Chatbot App Girl,com.aigf.compan.app,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/ai-friend-chatbot-app-girl/id6475010468?uo=4,low
ios,AI Girfriend Virtual CoupleAI,com.smartfy.couple-ai,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-girfriend-virtual-coupleai/id6738142366?uo=4,medium
ios,Luna - Your Ai Companion,chat.ai.luna,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/luna-your-ai-companion/id6449453259?uo=4,low
ios,Book Boyfriend AI,com.ilyas.BookBoyFriend,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/book-boyfriend-ai/id6749895880?uo=4,medium
ios,Virtual Boyfriend Joke,world.virtualboyfriendjoke,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/virtual-boyfriend-joke/id1068857603?uo=4,medium
ios,"AI Girlfriend, AI Boyfriend",com.halostudio.aicharacterchat,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-girlfriend-ai-boyfriend/id6743653516?uo=4,medium
ios,Ruby Chat: AI Girlfriend 18+,com.rubychat.app,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ruby-chat-ai-girlfriend-18/id6670498864?uo=4,medium
ios,Flirtly - AI Girlfriend Chat,com.flirtly.aichat,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/flirtly-ai-girlfriend-chat/id6503873027?uo=4,medium
ios,Dolores: Your Best AI Friend,com.mazzystar.DoloresAI,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/dolores-your-best-ai-friend/id6447748965?uo=4,low
ios,wsup.ai,ai.wsup.app.ios,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/wsup-ai/id6753868146?uo=4,low
ios,AI Girlfriend: Chat & Connect,edu.buffalo.sfung3.PixelHeart,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/ai-girlfriend-chat-connect/id6459834117?uo=4,low
ios,Idolchat: No Filter AI Chat,com.aiidolchat.app,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/idolchat-no-filter-ai-chat/id6753111049?uo=4,medium
ios,AI Girlfriend:Anime Girl,com.ailianailovejp.pro,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/ai-girlfriend-anime-girl/id6479683428?uo=4,medium
ios,Open Love - AI Girlfriend,ai.broadchat.g.openlove,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/open-love-ai-girlfriend/id6469017914?uo=4,medium
ios,Dream Mate: AI Roleplay Chat,rexar.dreammate.ai,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/dream-mate-ai-roleplay-chat/id6739350749?uo=4,medium
ios,Girlfriend Plus,com.baller.phoney.girlfriend,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/girlfriend-plus/id1011637655?uo=4,low
ios,AI Girl Friend Chat - AMA,com.isamercan.AMA.video.call.voice.chat.meet.social.friend,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/ai-girl-friend-chat-ama/id1504656317?uo=4,low
ios,SimSimi,com.ismaker.simsimi,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/simsimi/id375239755?uo=4,low
ios,Twink: Gay dating AI wingman,com.hahaaf.bookai,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/twink-gay-dating-ai-wingman/id6471604636?uo=4,low
ios,RizzMaster AI Dating Simulator,Me.Ai-Rizz,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/rizzmaster-ai-dating-simulator/id6757169407?uo=4,low
ios,Tipsy Chat: Live Your Story,chat.beta.tipsy,app_type,companion,classification_rule,Listing contains meaningful companion or relationship signals.,https://apps.apple.com/us/app/tipsy-chat-live-your-story/id6572296119?uo=4,low
ios,Feelin AI: AI Chat & Companion,com.hanabi-ai.feelin,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/feelin-ai-ai-chat-companion/id6741035780?uo=4,low
ios,VibMe: AI Dating & Map Games,pl.topapp.vibme,app_type,other,classification_rule,Fallback classification: not enough evidence for companion or broad assistant behavior.,https://apps.apple.com/us/app/vibme-ai-dating-map-games/id6499200553?uo=4,low
ios,Bubli Chat ~ AI Girlfriend GF,com.tripleit.aigirlfriendgf,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/bubli-chat-ai-girlfriend-gf/id6749309837?uo=4,medium
ios,Agirl: Character AI & Roleplay,com.hangzhou.agirl,app_type,companion,classification_rule,"Listing strongly emphasizes companion, roleplay, character chat, or relationship framing.",https://apps.apple.com/us/app/agirl-character-ai-roleplay/id6459054959?uo=4,medium
